PropertyPath;ElementID;ElementName;ElementAdmin;AssociateElementID;CategoryID;Unit;LowerLimit;UpperLimit;ReadMaskingLevel;WriteMaskingLevel;Description;VID
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[16].OverrideOCRType;20000472;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[16].OverrideWaferType;20000470;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[17].IsOverrideEnable;20000475;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[17].Label;20000474;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[17].OverrideOCRDirection;20000479;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[17].OverrideOCRMode;20000477;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[17].OverrideOCRType;20000478;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[17].OverrideWaferType;20000476;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[18].IsOverrideEnable;20000481;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[18].Label;20000480;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[18].OverrideOCRDirection;20000485;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[18].OverrideOCRMode;20000483;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[18].OverrideOCRType;20000484;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[18].OverrideWaferType;20000482;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[19].IsOverrideEnable;20000487;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[19].Label;20000486;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[19].OverrideOCRDirection;20000491;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[19].OverrideOCRMode;20000489;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[19].OverrideOCRType;20000490;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[19].OverrideWaferType;20000488;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[2].IsOverrideEnable;20000385;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[2].Label;20000384;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[2].OverrideOCRDirection;20000389;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[2].OverrideOCRMode;20000387;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[2].OverrideOCRType;20000388;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[2].OverrideWaferType;20000386;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[20].IsOverrideEnable;20000493;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[20].Label;20000492;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[20].OverrideOCRDirection;20001216;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[20].OverrideOCRMode;20001214;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[20].OverrideOCRType;20001215;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[20].OverrideWaferType;20001213;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[21].IsOverrideEnable;20001218;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[21].Label;20001217;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[21].OverrideOCRDirection;20001222;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[21].OverrideOCRMode;20001220;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[21].OverrideOCRType;20001221;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[21].OverrideWaferType;20001219;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[22].IsOverrideEnable;20001224;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[22].Label;20001223;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[22].OverrideOCRDirection;20001228;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[22].OverrideOCRMode;20001226;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[22].OverrideOCRType;20001227;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[22].OverrideWaferType;20001225;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[23].IsOverrideEnable;20001230;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[23].Label;20001229;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[23].OverrideOCRDirection;20001234;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[23].OverrideOCRMode;20001232;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[23].OverrideOCRType;20001233;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[23].OverrideWaferType;20001231;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[24].IsOverrideEnable;20000517;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[24].Label;20000516;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[24].OverrideOCRDirection;20001236;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[24].OverrideOCRMode;20000519;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[24].OverrideOCRType;20001235;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[24].OverrideWaferType;20000518;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[3].IsOverrideEnable;20000391;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[3].Label;20000390;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[3].OverrideOCRDirection;20000395;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[3].OverrideOCRMode;20000393;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[3].OverrideOCRType;20000394;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[3].OverrideWaferType;20000392;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[4].IsOverrideEnable;20000397;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[4].Label;20000396;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[4].OverrideOCRDirection;20000401;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[4].OverrideOCRMode;20000399;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[4].OverrideOCRType;20000400;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[4].OverrideWaferType;20000398;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[5].IsOverrideEnable;20000403;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[5].Label;20000402;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[5].OverrideOCRDirection;20000407;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[5].OverrideOCRMode;20000405;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[5].OverrideOCRType;20000406;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[5].OverrideWaferType;20000404;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[6].IsOverrideEnable;20000409;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[6].Label;20000408;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[6].OverrideOCRDirection;20000413;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[6].OverrideOCRMode;20000411;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[6].OverrideOCRType;20000412;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[6].OverrideWaferType;20000410;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[7].IsOverrideEnable;20000415;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[7].Label;20000414;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[7].OverrideOCRDirection;20000419;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[7].OverrideOCRMode;20000417;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[7].OverrideOCRType;20000418;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[7].OverrideWaferType;20000416;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[8].IsOverrideEnable;20000421;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[8].Label;20000420;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[8].OverrideOCRDirection;20000425;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[8].OverrideOCRMode;20000423;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[8].OverrideOCRType;20000424;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[8].OverrideWaferType;20000422;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[9].IsOverrideEnable;20000427;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[9].Label;20000426;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[9].OverrideOCRDirection;20000431;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[9].OverrideOCRMode;20000429;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[9].OverrideOCRType;20000430;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotDevice[9].OverrideWaferType;20000428;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].SlotSize;20000350;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CassetteDevice[2].WaferThickness;20000351;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[0].Label;20000861;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[0].LoadingNotchAngle;20000862;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[1].Label;20000863;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[1].LoadingNotchAngle;20000864;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[10].Label;20001335;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[10].LoadingNotchAngle;20001336;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[11].Label;20001337;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[11].LoadingNotchAngle;20001338;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[2].Label;20000865;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[2].LoadingNotchAngle;20001323;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[3].Label;20001324;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[3].LoadingNotchAngle;20001325;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[4].Label;20001326;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[4].LoadingNotchAngle;20000870;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[5].Label;20001327;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[5].LoadingNotchAngle;20001328;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[6].Label;20001329;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[6].LoadingNotchAngle;20001330;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[7].Label;20001331;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[7].LoadingNotchAngle;20000876;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[8].Label;20001332;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[8].LoadingNotchAngle;20001333;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[9].Label;20000879;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CCDevice[9].LoadingNotchAngle;20001334;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[0].Label;20001298;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[0].LoadingNotchAngle;20001299;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[1].Label;20001300;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[1].LoadingNotchAngle;20001301;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[10].Label;20000657;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[10].LoadingNotchAngle;20000658;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[11].Label;20000659;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[11].LoadingNotchAngle;20000660;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[2].Label;20001302;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[2].LoadingNotchAngle;20000642;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[3].Label;20000643;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[3].LoadingNotchAngle;20000644;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[4].Label;20000645;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[4].LoadingNotchAngle;20000646;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[5].Label;20000647;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[5].LoadingNotchAngle;20000648;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[6].Label;20000649;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[6].LoadingNotchAngle;20000650;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[7].Label;20000651;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[7].LoadingNotchAngle;20000652;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[8].Label;20000653;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[8].LoadingNotchAngle;20000654;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[9].Label;20000655;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.ChuckDevice[9].LoadingNotchAngle;20000656;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CognexOCRDevice[0].Label;20001242;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
LoaderModule.LoaderDeviceParameter.CognexOCRDevice[0].OffsetU;20001243;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
